,ids
0,1351139488391684101
1,1351139290923864071
2,1351139180865335302
3,1351139123357229062
4,1351117714719436810
5,1351090543086989319
6,1351055364771475456
7,1351048335285751816
8,1351045616114262018
9,1351018034106929153
10,1350844571924766720
11,1349717180372418560
12,1351103082009137153
13,1351101843703803904
14,1351097268078784513
15,1350912981056544773
16,1350867846767775744
17,1350818142214377477
18,1350817589723865091
19,1350752121969369090
20,1350731726029541376
21,1350703055470276608
22,1350591089862975489
23,1350591088113946625
24,1350591084695588864
25,1350591082678128641
26,1350590555709964305
27,1350567003157893122
28,1350548962068090882
29,1350547858026618880
30,1350546375042342913
31,1350534881357533186
32,1350522197455085568
33,1350500868777500673
34,1350492015033724929
35,1350426641697296386
36,1350415378174910465
37,1350408809425022976
38,1350387533914513408
39,1350387254187974656
40,1350378757698297857
41,1350251973019316230
42,1350200050111164417
43,1350193652912566272
44,1350177939338440706
45,1350172471337627651
46,1350130200844054533
47,1350123219357888513
48,1350119456303943680
49,1350118477181419520
50,1350111322588008454
51,1350111136373473280
52,1350110917170765824
53,1350108091195514880
54,1350107819266203650
55,1350105610549866501
56,1350103604007493632
57,1350098486092574720
58,1350098413275279360
59,1350097434840608768
60,1350096937459064834
61,1350095800794288129
62,1350092814894452738
63,1350078528310669313
64,1350073272407371776
65,1350047501135601670
66,1350045343212314625
67,1350028518701342721
68,1349998494501789698
69,1349963662325387265
70,1349853089549922305
71,1349834578396119042
72,1349827911411494913
73,1349821019670917125
74,1349821015795367941
75,1349821005083107328
76,1349819693499035654
77,1349800690248523778
78,1349798650550120450
79,1349795124625235968
80,1349789380228108289
81,1349786943123546113
82,1349769564519858187
83,1349740257877475329
84,1349736078635274246
85,1349719926781702148
86,1349658909326401543
87,1349651144814039041
88,1349611227123769347
89,1349590530179690496
90,1349555728021942273
91,1349551067701276672
92,1349497384468942850
93,1349467587571281921
94,1349467334805696513
95,1349466182382989312
96,1349464966760435712
97,1349435160492716032
98,1349433533597687809
99,1349423038878674946
100,1349378213970124800
101,1349332646627827712
102,1349327262622113793
103,1349296718119137281
104,1349296571087810560
105,1349141522609004544
106,1349131606708133888
107,1349127028243451904
108,1349121552080629760
109,1349121280918904832
110,1349117005215969286
111,1349115937404944385
112,1349104394890051592
113,1349101783239503878
114,1349101196620034070
115,1349100518422024192
116,1349099741557248006
117,1349098525120995328
118,1349094354711834624
119,1349089934301392898
120,1349084498231775232
121,1349084437573738498
122,1349082999208497159
123,1349078158046322692
124,1349077910255263747
125,1349071979920433158
126,1349071780732952578
127,1349071686029733889
128,1349071143567822851
129,1349071090769940482
130,1349071070377160704
131,1349071068665966593
132,1349070220590198786
133,1349068735244595204
134,1349067998338969613
135,1349040720045346816
136,1349038188925509634
137,1349038179735789569
138,1349036914083508224
139,1348983233292230657
140,1348980043939258369
141,1348975275674132481
142,1348975110372397057
143,1348960479704702980
144,1348960132974129152
145,1348959424455598082
146,1348958392316997632
147,1348934581144211456
148,1348931810496045057
149,1348922107648991232
150,1348837276990795777
151,1348772713763115008
152,1348759772334616578
153,1348745365487550464
154,1348738553916882945
155,1348708321046519814
156,1348697242476154881
157,1348686169412931593
158,1348684825515986949
159,1348669660271681539
160,1348662448526659586
161,1348657610803859461
162,1348643265671819271
163,1348616176864292864
164,1348594452487659520
165,1348562561948667905
166,1348553337684295681
167,1348540808400691207
168,1348528784128045056
169,1348500351884943363
170,1348378547623227393
171,1348369125622636548
172,1348365446932815872
173,1348364613067354114
174,1348360184842870789
175,1348358353077096448
176,1348354144227221504
177,1348353877482106880
178,1348348334076006403
179,1348344216947224579
180,1348343585310183428
181,1348343038532317184
182,1348340423576715266
183,1348335772026474503
184,1348332738047320067
185,1348322328460070912
186,1348321342257569793
187,1348317643883864064
188,1348303092618579969
189,1348299395062759424
190,1348294390679269376
191,1348280256487190530
192,1351127838808748032
193,1351076008699572227
194,1351073233852895236
195,1351070710366679050
196,1351054853989167108
197,1351051862825455621
198,1351048881388351488
199,1351046544108220418
200,1351040392330940416
201,1351038337688231940
202,1351026597084721156
203,1350728662828638208
204,1350715597651390464
205,1350710803578630147
206,1350709838385438720
207,1350706979870801920
208,1350704185331867648
209,1350692981205049346
210,1350687589867646977
211,1350686909165670401
212,1350674673147797504
213,1350546683566968832
214,1350389500699095041
215,1350378118914174978
216,1350363352132964358
217,1350361401416679429
218,1350361177075888128
219,1350341805578059776
220,1350340583601139712
221,1350328589066121217
222,1350324862624149506
223,1350316822504091648
224,1350016859928715272
225,1350012268252164096
226,1350003159645753344
227,1350000308471160839
228,1349993073300959233
229,1349992250936352769
230,1349991179815936002
231,1349989427884527617
232,1349988462460624899
233,1349981906784432129
234,1349974389035569152
235,1349972854847262721
236,1349969850995773441
237,1349955243392593920
238,1349954507590008835
239,1349952559503581186
240,1349666500458721282
241,1349656502202753029
242,1349635719329886208
243,1349635132790079488
244,1349634256725831682
245,1349615870734163968
246,1349613610843185152
247,1349613473693630466
248,1349610046779437056
249,1349605580323909634
250,1349587551930249216
251,1349582223675154438
252,1349302514794041346
253,1349296567723896832
254,1349288408217247744
255,1349266854091649026
256,1349244829813923840
257,1349243738573385728
258,1349237400044777474
259,1349228934769106944
260,1348936160324820995
261,1348928346525224960
262,1348916742538596352
263,1348912236908130304
264,1348904079574052865
265,1348903533681238018
266,1348899987288158208
267,1348889358053601285
268,1348881477983985664
269,1348870934506196992
270,1348858057263034372
271,1348542113856819201
272,1348540879104069633
273,1348540727228321792
274,1348540606927302658
275,1348540424617656323
276,1348531478486020096
277,1348517896771792896
278,1348514122242138113
279,1351145573433356289
280,1351135229541539843
281,1351111078533603336
282,1351110434737287170
283,1351103878410997765
284,1351102409515393027
285,1351099009272852480
286,1351098643403722755
287,1351093383780032514
288,1351071201670684672
289,1351018034106929153
290,1350982999853166592
291,1350948428633821187
292,1350944498067632131
293,1350896206097092616
294,1350880853111545856
295,1350867892582166529
296,1350858590903541760
297,1350855823531126784
298,1350847352664424448
299,1350839494988222466
300,1350836724482662400
301,1350833474786234371
302,1350832880642043904
303,1350819101795561473
304,1350814747743170563
305,1350799712039936002
