,ids
0,1355540919815184385
1,1356145938885210112
2,1356142664668864512
3,1356136770317017090
4,1356136138570936322
5,1356124132610551810
6,1356122597998678017
7,1356116258278821890
8,1356113017658863617
9,1356105131683676161
10,1356079104488058886
11,1355837175808536577
12,1355836523183288322
13,1355812675817771010
14,1355803707514867715
15,1355792199078785030
16,1355781302964932613
17,1355775980309250048
18,1355770749424979969
19,1355770584194572290
20,1355767400029954048
21,1355761248596582408
22,1355753261358309389
23,1355747361851629571
24,1355731907535888387
25,1355447076759482368
26,1355441254549639168
27,1355434924686376961
28,1355428789363367938
29,1355427762056671233
30,1355419901230505987
31,1355399393059475457
32,1355395811656540163
33,1355354225681825794
34,1355105540679102467
35,1355102476077330433
36,1355097515020922885
37,1355096029268471808
38,1355091028773117953
39,1355059984627888128
40,1355057696320475137
41,1355048812256104448
42,1355047586449784832
43,1355041964186607616
44,1355030817869885441
45,1355012233714085891
46,1355008237901373442
47,1354714311306981376
48,1354713848507461633
49,1354706986043142146
50,1354700014346506240
51,1354696498144026626
52,1354689526762000384
53,1354680503669039105
54,1354678555687464962
55,1354677448328228869
56,1354669712815370248
57,1354663845529350156
58,1354655853803167746
59,1354349740771729408
60,1354339412663009281
61,1354332413917323264
62,1354324376913588224
63,1354315855027441667
64,1354298532442894337
65,1354016911533748224
66,1353981073718452225
67,1353978070852628480
68,1353964263770107905
69,1353960259723919360
70,1353958555179745286
71,1353952461862690816
72,1353951995602882561
73,1353950771809820673
74,1353950625223073792
75,1353950505245020162
76,1353950416631959553
77,1353949902972342273
78,1353949523220033536
79,1353947342311985152
80,1353945164709027840
81,1353942227861590016
82,1353942061481922566
83,1353930492375085058
84,1353660247479619584
85,1353643594083684354
86,1353620864818937856
87,1353615737462599680
88,1353614835376922625
89,1353610090406944769
90,1353606523226882049
91,1353604844196605953
92,1353604248051863552
93,1353582572014546946
94,1353580123287650306
95,1353579266613633025
96,1353554475089334277
97,1353316203943628800
98,1356142412284964865
99,1356003270817427457
100,1355994556236509191
101,1355989283383947269
102,1355984632156737547
103,1355969077618102282
104,1355961436305035266
105,1355960127770263553
106,1355959683689959431
107,1355923461567295495
108,1355922758287446020
109,1355921941035675649
110,1355920545947107329
111,1355914491859521538
112,1355901038830694404
113,1355900782558793731
114,1355879000648904705
115,1355875493032067076
116,1355865949681889280
117,1355865151149383693
118,1355860288592089089
119,1355832661256888325
120,1355830568563302403
121,1355827463725703170
122,1355820273061257217
123,1355642336525606921
124,1355636028908908547
125,1355613770677055494
126,1355612336896290823
127,1355571519779385344
128,1355555237067694080
129,1355512601686417408
130,1355433381035716611
131,1355432879841562625
132,1355432077655728130
133,1355430717988204544
134,1355430552929755137
135,1355430316559708160
136,1355430089140350977
137,1355429994273660929
138,1355429809866858498
139,1355427594913669121
140,1355426739200139265
141,1355330661415055364
142,1355309427847548929
143,1355251186031423490
144,1355250703028146181
145,1355218989102866432
146,1355182678115541000
147,1355128593446293506
148,1354900673805082628
149,1354880688084889607
150,1354879870019526656
151,1354846064176721922
152,1354834277897302017
153,1354833127709921289
154,1354787956267991040
155,1354735271493967872
156,1354711455044694018
157,1354710208250081281
158,1354569146374250497
159,1354567943972126726
160,1354559189033562113
161,1354547039175110658
162,1354498831057039370
163,1354476474024255490
164,1354465056537382914
165,1354459807424638981
166,1354452806330167303
167,1354426823543676934
168,1354412278280552449
169,1354394808723378178
170,1354388090194952193
171,1354386287726374913
172,1354373861257736194
173,1354336198093905921
174,1354274458710769666
175,1354237593450405888
176,1354193804576903168
177,1354192249374928896
178,1354190341071642625
179,1354162388027789313
180,1354139605583486978
181,1354135090104848385
182,1354133877481201666
183,1354130104482488328
184,1354127380139433984
185,1354110128262242304
186,1354104045745672193
187,1354103873858904066
188,1354102988709765120
189,1354102345458659331
190,1354097972418662401
191,1354086846263947265
192,1354082162660831243
193,1354077287524802562
194,1354070158319489029
195,1354069860989489152
196,1354069523440279552
197,1354063932093132801
198,1354052908195581953
199,1354037299210825729
200,1354035923969843206
201,1354003805654953984
202,1353981073718452225
203,1353897706746470401
204,1353846412254060544
205,1353845723893297154
206,1353813100257042432
207,1353812118290763776
208,1353811671240871936
209,1353807429486698499
210,1353800421689720834
211,1353757883285057538
212,1353746087257882625
213,1353743839413100546
214,1353704769806852102
215,1353700199114420229
216,1353688708923486209
217,1353665157768081408
218,1353627816919756800
219,1353605050350907393
220,1353568256766976001
221,1353502387072327682
222,1353490079789035522
223,1353489915426824194
224,1353489773588082694
225,1353489673314824192
226,1353475281508556803
227,1353470336877133834
228,1353463217025069057
229,1353455544862973955
230,1353442291801870343
231,1353441726564880384
232,1353441709636653056
233,1353432046266277889
234,1353428772268208128
235,1353427618352119808
236,1353427224116875264
237,1353427050380615680
238,1353426866607153153
239,1353416158138003456
240,1353413979629084674
241,1353413655639932930
242,1353413563327635459
243,1353413382926462978
244,1353413285941555202
245,1353412785129074688
246,1353411311841980417
247,1353407791658987521
248,1353407656736681984
249,1353406047533359104
250,1353405709136760832
251,1353398433118265344
252,1353397164718878720
253,1353382818349412357
254,1353368362101960705
255,1353354083118280705
256,1353349074108477442
257,1353339259059662848
258,1353339085960712193
259,1353339003173535744
260,1353338030665289728
261,1353334768725798913
262,1353329604409372673
263,1353312948878503938
264,1353304691778711553
265,1356036408528482307
266,1356008200416456706
267,1356000904990908418
268,1356000385043980293
269,1355998286168158217
270,1355979035403235339
271,1355976509064957958
272,1355955275077967873
273,1355944468667621378
274,1355939116349874177
275,1355321809076420613
276,1354902160258064385
277,1356095977170608129
278,1355941514472542212
279,1355831472071061505
280,1355817234535493632
281,1355806748989399042
282,1355793047439745025
283,1355783863172214784
284,1355776027444842499
285,1355659987918446596
286,1355649893600256005
287,1355644261388201990
288,1355608123491438607
289,1355574244101533700
290,1355550588591894533
291,1355542670274420736
292,1355541556145565701
293,1355536723212697605
294,1355516734187429892
295,1355485290408914946
296,1355481814664671233
297,1355477418283331585
298,1355423907650695169
299,1355299947013398528
300,1355277800731717634
301,1355237039768272898
302,1355209465100984320
303,1355168022005243905
304,1355147863018377218
305,1355108643977486338
306,1354866612143271938
307,1354863905634480129
308,1354860830928609282
309,1354850594641637380
310,1354792183279333382
311,1354759781383331842
312,1354712489993379840
313,1354708134418411522
314,1354702119228633090
315,1354655853803167746
316,1354560818155806722
317,1354542326107013126
318,1354521526465409031
319,1354520742747136002
320,1354515359676702721
321,1354369858327207939
322,1354197112557330437
323,1354196317929521152
324,1354181189146447874
325,1354162939033497600
326,1354129058439852037
327,1354110108691800067
328,1354021729602035713
329,1354021373576945665
330,1354018455528353792
331,1354018064963162112
332,1354017899183280131
333,1354013299776626689
334,1353987147037110272
335,1353944920256557056
336,1353852301237243905
337,1353840693735809024
338,1353830297717121026
339,1353819196275257347
340,1353811695001624576
341,1353781463775387649
342,1353731063114321922
343,1353722603454812165
344,1353690142888882176
345,1353634432654209024
346,1353624999656087553
347,1353609909842149378
348,1353524534956220417
349,1353434682965307399
350,1353408793783238656
351,1353367220727013377
352,1353361279180800000
353,1353328680433573890
354,1353322385424973826
355,1355970876152406018
356,1355957408317775873
357,1355850763721969664
358,1355481814664671233
359,1355171216760467457
360,1354860135164817426
361,1354787047215689731
362,1354688399656038401
363,1354432539918815232
364,1354193999234478080
365,1354092700690210817
366,1353811695001624576
367,1353780271347359747
368,1353306166772846592
